family,n,n_spins,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J,n_cities,tsp_feasible_rate,constraint_violation_mean,constraint_violation_std,constraint_violation_min,best_route_distance_mean,n_feasible_trajectories,tsp_A,tsp_B
tsp,10,100,,102,0.5,1.0,-44.41221237182617,0.10135694593191147,0.0032726989593356848,0.03957759961485863,5.027099999948405,500000.0,1.1344284223459546,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.96,0.9991996797437438,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,1.2,-44.4511833190918,0.11632321774959564,0.001665287185460329,0.02781600132584572,5.127335299970582,500000.0,1.234428422345956,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.72,1.1142710621747296,2.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.2,-44.34343719482422,0.11466629803180695,0.07211761921644211,0.206025630235672,5.282969999941997,750000.0,1.226072463305362,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.84,1.1199999999999999,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.3,-44.37529754638672,0.1653304249048233,0.05795770883560181,0.18197281658649445,5.027920300024562,750000.0,1.1510724633053635,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.28,1.3717142559585798,2.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.4,-44.3537483215332,0.08986707031726837,0.045717816799879074,0.1595328003168106,5.051911800052039,750000.0,1.0760724633053638,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.52,0.8541662601625049,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.6,-44.3844108581543,0.10205312073230743,0.02665303647518158,0.1183152049779892,4.955039200023748,750000.0,0.9260724633053622,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.36,0.9329523031752481,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,0.8,-44.41160202026367,0.09627247601747513,0.014579899609088898,0.08550720661878586,4.974263500072993,750000.0,1.0516426335189395,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.04,0.9991996797437438,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,1.0,-44.46337890625,0.0909748375415802,0.007567347958683968,0.06016959995031357,4.829526399960741,750000.0,1.201642633518939,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.64,0.9329523031752481,4.0,,0,4.0,1.0
tsp,10,100,,102,0.75,1.2,-44.44545364379883,0.09724045544862747,0.003747561713680625,0.04148000106215477,4.986198900034651,750000.0,1.3516426335189358,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.72,1.1142710621747296,2.0,,0,4.0,1.0
tsp,10,100,,102,1.0,0.2,-44.43308639526367,0.08111973106861115,0.22348932921886444,0.367622435092926,4.056693900027312,1000000.0,1.9680966177404817,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.44,0.897997772825746,4.0,,0,4.0,1.0
