family,n,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J
sk,128,0.3,14,0.25,0.4,-93.63076782226562,1.0349562168121338,0.000985711463727057,0.00988749973475933,1.903440099908039,96000.0,1.8318572058329587,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.25,0.6,-93.70590209960938,1.0074416399002075,0.0005716541199944913,0.006845833268016577,1.8097307999851182,96000.0,1.8818572058329615,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.25,0.8,-93.50513458251953,0.9794055223464966,0.0003215064643882215,0.004466666840016842,1.8991286000236869,96000.0,1.9318572058329588,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.0,-93.51642608642578,0.38468602299690247,0.012341154739260674,0.04443333297967911,1.8265891999471933,192000.0,2.4637144116659107,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.1,-93.79537963867188,0.4531221091747284,0.009954357519745827,0.037433333694934845,1.9092094999505207,192000.0,2.513714411665904,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.2,-94.02811431884766,0.21191023290157318,0.007546084001660347,0.03048750013113022,1.7399593000300229,192000.0,2.5637144116659263,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.3,-94.0399398803711,0.4107622802257538,0.005771450232714415,0.025824999436736107,1.9341132999397814,192000.0,2.613714411665914,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.4,-94.13723754882812,0.10887657105922699,0.0045031290501356125,0.02109583280980587,1.9293631999753416,192000.0,2.663714411665909,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.6,-94.08467102050781,0.2688121497631073,0.002451148582622409,0.013695833273231983,2.0335363999474794,192000.0,2.763714411665908,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.5,0.8,-93.94145202636719,0.6402605175971985,0.0013718940317630768,0.008962499909102917,1.957317200023681,192000.0,2.863714411665919,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.0,-93.33338928222656,0.32312893867492676,0.03491240739822388,0.07723750174045563,1.7580176999326795,288000.0,3.1955716174988438,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.1,-93.85794067382812,0.31905025243759155,0.027755331248044968,0.06406249850988388,1.823799300007522,288000.0,3.2705716174988675,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.2,-94.02595520019531,0.1794198602437973,0.020314326509833336,0.051366668194532394,1.8559831000166014,288000.0,3.345571617498877,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.3,-94.13536834716797,0.12711437046527863,0.015269474126398563,0.040800001472234726,1.8848894000984728,288000.0,3.420571617498881,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.4,-94.07212829589844,0.37570852041244507,0.01109892688691616,0.03271250054240227,1.8107249999884516,288000.0,3.495571617498871,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.6,-94.0126953125,0.41198429465293884,0.006027618423104286,0.021524999290704727,1.9617672000313178,288000.0,3.645571617498873,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.75,0.8,-94.08300018310547,0.36622878909111023,0.003250758396461606,0.014216667041182518,1.8451251999940723,288000.0,3.7955716174988607,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.0,-64.26741027832031,11.42467975616455,0.43082094192504883,0.4691416621208191,1.3557187000988051,384000.0,3.9752872057015782,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.1,-93.34915924072266,0.56467604637146,0.11164940148591995,0.14826250076293945,1.2297694999724627,384000.0,4.027428823331794,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.2,-93.94095611572266,0.23294921219348907,0.053398843854665756,0.08552499860525131,1.2591619999147952,384000.0,4.127428823331851,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.3,-94.07443237304688,0.14714936912059784,0.03548581153154373,0.06416666507720947,1.2346868000458926,384000.0,4.22742882333182,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.4,-94.1337890625,0.08221165835857391,0.02435007318854332,0.048508334904909134,1.295644599944353,384000.0,4.327428823331801,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.6,-94.14139556884766,0.06552001088857651,0.012311698868870735,0.03111249953508377,1.105003000004217,384000.0,4.527428823331835,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,1.0,0.8,-93.98433685302734,0.5994935035705566,0.006153623573482037,0.01950833387672901,1.222410500049591,384000.0,4.7274288233318265,-1.9876436028507851,1.9637144116659102,1.9876436028507851
